date,attributedSalesSameSku1d,roasClicks14d,unitsSoldClicks1d,matchType,attributedSalesSameSku14d,unitsSoldOtherSku14d,sales7d,salesOtherSku14d,attributedSalesSameSku30d,searchTerm,unitsSoldSameSku1d,campaignStatus,keyword,salesOtherSku7d,purchasesSameSku7d,campaignBudgetAmount,purchases7d,unitsSoldSameSku30d,costPerClick,unitsSoldClicks14d,adGroupName,campaignId,clickThroughRate,purchaseClickRate14d,acosClicks14d,unitsSoldClicks30d,portfolioId,campaignBudgetCurrencyCode,roasClicks7d,unitsSoldSameSku14d,unitsSoldClicks7d,keywordId,attributedSalesSameSku7d,sales1d,adGroupId,addToList,keywordBid,targeting,purchasesSameSku14d,unitsSoldOtherSku7d,spend,purchasesSameSku1d,campaignBudgetType,keywordType,purchases1d,unitsSoldSameSku7d,cost,sales14d,acosClicks7d,sales30d,impressions,purchasesSameSku30d,purchases14d,purchases30d,clicks,campaignName
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b09nxj9ks4,0,ENABLED,complements,0.0,0,30.0,0,0,0.31,0,Canvas Panel AUTO ALL,348903149843557,50.0,0.0,,0,82897394850015,EUR,0.0,0,0,124142729615593,0.0,0.0,437387918987121,0,0.31,complements,0,0,0.31,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.31,0.0,,0.0,2,0,0,0,1,Canvas Panel AUTO ALL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0bmb9dky5,0,ENABLED,"category=""4354977031""",0.0,0,25.0,0,0,0.1,0,Canvas Panel CAT 15x20,348068142159599,100.0,0.0,,0,82897394850015,EUR,0.0,0,0,242412297689615,0.0,0.0,512104300120784,0,0.28,"category=""Pannelli in tela per hobby creativi""",0,0,0.1,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.1,0.0,,0.0,1,0,0,0,1,Canvas Panel CAT Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0bpy9p2dn,0,ENABLED,"asin=""B0BPY9P2DN""",0.0,0,20.0,0,0,0.38,0,Slices Product Target,310682554455004,10.0,0.0,,0,22396319718596,EUR,0.0,0,0,136913222322116,0.0,0.0,438078483922186,0,0.36,"asin=""B0BPY9P2DN""",0,0,0.38,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.38,0.0,,0.0,10,0,0,0,1,Slices Product Target
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b0brhvx6lt,0,ENABLED,close-match,0.0,0,20.0,0,0,0.44,0,Slices AUTO,119844285714117,9.090909090909092,0.0,,0,22396319718596,EUR,0.0,0,0,244847123215860,0.0,0.0,12178997824175,0,0.13,close-match,0,0,0.44,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.44,0.0,,0.0,11,0,0,0,1,Slices AUTO
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0byjsmjpw,0,ENABLED,"category=""4355242031""",0.0,0,10.0,0,0,0.36,0,SP CAT NYL Flat Paint Brush,317744651961723,50.0,0.0,,0,143372869517047,EUR,0.0,0,0,109638545123607,0.0,0.0,395655804161234,0,0.33,"category=""Set di pennelli da pittura""",0,0,0.36,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.36,0.0,,0.0,2,0,0,0,1,SP CAT NYL Flat Paint Brush
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0c4wcwh8j,0,ENABLED,"category=""4354977031""",0.0,0,45.0,0,0,0.49,0,280 Stretched Canvas Board & Panel,307061927469706,16.666666666666664,0.0,,0,49215886513051,EUR,0.0,0,0,199013090607440,0.0,0.0,311609754608522,0,0.51,"category=""Pannelli in tela per hobby creativi""",0,0,0.49,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.49,0.0,,0.0,6,0,0,0,1,Stretched Canvas CAT Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0cgdp1v2d,0,ENABLED,"category=""4354978031""",0.0,0,20.0,0,0,0.8,0,Premium Stretched Canvas CAT 90x120,365630296319203,3.3333333333333335,0.0,,0,175781754206355,EUR,0.0,0,0,118417170453339,0.0,0.0,313854580898576,0,0.56,"category=""Utensili e accessori per tele""",0,0,0.8,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.8,0.0,,0.0,30,0,0,0,1,Premium Stretched Canvas CAT Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0cgx9pgnl,0,ENABLED,"asin=""B0CGX9PGNL""",0.0,0,20.0,0,0,0.58,0,Water Product Target,205703272465105,11.11111111111111,0.0,,0,51115655977058,EUR,0.0,0,0,145684700647896,0.0,0.0,271092907946393,0,0.26,"asin=""B0CGX9PGNL""",0,0,0.58,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.58,0.0,,0.0,9,0,0,0,1,Books PRODUCT TARGET (D)
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b0cld6tf6p,0,ENABLED,complements,0.0,0,20.0,0,0,0.48,0,Premium Stretched Canvas AUTO 80x100,332278070030441,33.33333333333333,0.0,,0,175781754206355,EUR,0.0,0,0,275460338560368,0.0,0.0,525942881804793,0,0.51,complements,0,0,0.48,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.48,0.0,,0.0,3,0,0,0,1,Premium Stretched Canvas AUTO DETAIL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b0cncp7hf6,0,ENABLED,loose-match,0.0,0,30.0,0,0,0.45,0,Canvas Panel AUTO 40x50,300932623305694,4.0,0.0,,0,82897394850015,EUR,0.0,0,0,55669035858422,0.0,0.0,421556561499407,0,0.38,loose-match,0,0,0.45,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.45,0.0,,0.0,25,0,0,0,1,Canvas Panel AUTO Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0cnqt5frq,0,ENABLED,"asin=""B0CNQT5FRQ""",0.0,0,20.0,0,0,0.26,0,Water Product Target,205703272465105,100.0,0.0,,0,51115655977058,EUR,0.0,0,0,201134312122303,0.0,0.0,271092907946393,0,0.26,"asin=""B0CNQT5FRQ""",0,0,0.26,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.26,0.0,,0.0,1,0,0,0,1,Books PRODUCT TARGET (D)
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b0cq4dlps5,0,ENABLED,complements,0.0,0,10.0,0,0,0.13,0,Rotary cutters AUTO,145719612249034,11.11111111111111,0.0,,0,182821919138925,EUR,0.0,0,0,219547178026729,0.0,0.0,82028106265256,0,0.11,complements,0,0,0.13,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.13,0.0,,0.0,9,0,0,0,1,Rotary Cutters AUTO
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b0crdzfg65,0,ENABLED,substitutes,0.0,0,15.0,0,0,0.19,0,Paint AUTO WATER,513749172344724,100.0,0.0,,0,279725684982601,EUR,0.0,0,0,255535276069269,0.0,0.0,392758841230860,0,0.16,substitutes,0,0,0.19,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.19,0.0,,0.0,1,0,0,0,1,Paint AUTO WATER
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0crdzfg65,0,ENABLED,"asin=""B0CRDZFG65""",0.0,0,20.0,0,0,0.36,0,Water Product Target,205703272465105,1.8518518518518516,0.0,,0,51115655977058,EUR,0.0,0,0,157450683778147,0.0,0.0,271092907946393,0,0.26,"asin=""B0CRDZFG65""",0,0,0.36,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.36,0.0,,0.0,54,0,0,0,1,Books PRODUCT TARGET (D)
2025-12-31,0.0,,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b0cwgrdkm9,0,ENABLED,substitutes,0.0,0,15.0,0,0,0.0,0,Paint AUTO WATER,513749172344724,50.0,0.0,,0,279725684982601,EUR,,0,0,255535276069269,0.0,0.0,392758841230860,0,0.16,substitutes,0,0,0.0,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.0,0.0,,0.0,2,0,0,0,1,Paint AUTO WATER
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0d2k7r7jx,0,ENABLED,"asin=""B0D2K7R7JX""",0.0,0,10.0,0,0,0.26,0,Cutting Mat Defensive to Mat,519626108845333,10.0,0.0,,0,16100521868081,EUR,0.0,0,0,272400976672839,0.0,0.0,438398213824765,0,0.26,"asin=""B0D2K7R7JX""",0,0,0.26,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.26,0.0,,0.0,10,0,0,0,1,SP-PT Cutting Mat Defensive to Mat
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0d2y65xmw,0,ENABLED,"asin=""B0D2Y65XMW""",0.0,0,25.0,0,0,0.38,0,Stretched Canvas to Stretched Canvas PT,467493384500803,100.0,0.0,,0,49215886513051,EUR,0.0,0,0,76374508614863,0.0,0.0,452128518199483,0,0.31,"asin=""B0D2Y65XMW""",0,0,0.38,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.38,0.0,,0.0,1,0,0,0,1,Stretched Canvas PRODUCT TARGET
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b0d6yl2jb9,0,ENABLED,substitutes,0.0,0,30.0,0,0,0.26,0,Cutting Mat A2,526952763171810,25.0,0.0,,0,85977174074563,EUR,0.0,0,0,145376871646292,0.0,0.0,474413604686088,0,0.26,substitutes,0,0,0.26,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.26,0.0,,0.0,4,0,0,0,1,SP Cutting Mat AUTO DETAIL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0d7pxs5km,0,ENABLED,"category=""4354977031""",0.0,0,25.0,0,0,0.31,0,Canvas Panel CAT 15x20,348068142159599,100.0,0.0,,0,82897394850015,EUR,0.0,0,0,242412297689615,0.0,0.0,512104300120784,0,0.28,"category=""Pannelli in tela per hobby creativi""",0,0,0.31,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.31,0.0,,0.0,1,0,0,0,1,Canvas Panel CAT Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,b0dm9g7cqd,0,ENABLED,"category=""4354974031""",0.0,0,10.0,0,0,0.51,0,280 Stretched Canvas CAT ALL,405521623659723,1.7543859649122806,0.0,,0,49215886513051,EUR,0.0,0,0,102633746040651,0.0,0.0,501468191787623,0,0.51,"category=""Tele per hobby creativi""",0,0,1.01,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,1.01,0.0,,0.0,114,0,0,0,2,SP 280 Stretched Canvas CAT ALL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b0f4dkbwd5,0,ENABLED,complements,0.0,0,10.0,0,0,0.43,0,SP AUTO HOG Bright Paint Brush,534630692585774,25.0,0.0,,0,143372869517047,EUR,0.0,0,0,150273541596086,0.0,0.0,509248295374632,0,0.38,complements,0,0,0.43,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.43,0.0,,0.0,4,0,0,0,1,SP AUTO HOG Bright Paint Brush
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,b0fqbxlbgq,0,ENABLED,complements,0.0,0,15.0,0,0,0.24,0,Sketch AUTO,28798536341341,50.0,0.0,,0,51115655977058,EUR,0.0,0,0,52290348942275,0.0,0.0,8162895781831,0,0.26,complements,0,0,0.24,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.24,0.0,,0.0,2,0,0,0,1,Books AUTO
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,base di taglio autorigenerante,0,ENABLED,base da taglio,0.0,0,75.0,0,0,0.46,0,Cutting Mat MANUAL ALL,199774680368818,12.5,0.0,,0,85977174074563,EUR,0.0,0,0,4446279879360,0.0,0.0,174430976685103,0,0.31,base da taglio,0,0,0.46,0,DAILY_BUDGET,BROAD,0,0,0.46,0.0,,0.0,8,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,base di taglio autorigenerante 90x60,0,ENABLED,base da taglio 90x60,0.0,0,75.0,0,0,0.87,0,Cutting Mat A1 90x60,199774680368818,5.263157894736842,0.0,,0,85977174074563,EUR,0.0,0,0,172996015371998,0.0,0.0,307862072450492,0,0.51,base da taglio 90x60,0,0,0.87,0,DAILY_BUDGET,BROAD,0,0,0.87,0.0,,0.0,19,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,blocco per acquarelli,0,ENABLED,"asin=""B07XY4Y1Q8""",0.0,0,20.0,0,0,0.36,0,Water Product Target,205703272465105,100.0,0.0,,0,51115655977058,EUR,0.0,0,0,157856309425873,0.0,0.0,271092907946393,0,0.26,"asin=""B07XY4Y1Q8""",0,0,0.36,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.36,0.0,,0.0,1,0,0,0,1,Books PRODUCT TARGET (D)
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,canvas,0,ENABLED,close-match,0.0,0,30.0,0,0,0.35,0,Stretched Canvas AUTO ALL,322603208588387,6.666666666666667,0.0,,0,49215886513051,EUR,0.0,0,0,9853124101240,0.0,0.0,469269469532754,0,0.41,close-match,0,0,0.35,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.35,0.0,,0.0,15,0,0,0,1,Stretched Canvas AUTO ALL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,canvas 2m x 1m,0,ENABLED,canvas,0.0,0,25.0,0,0,0.45,0,Stretched Canvas MANUAL ALL,495156814330433,100.0,0.0,,0,49215886513051,EUR,0.0,0,0,217361581544519,0.0,0.0,414901814325353,0,0.38,canvas,0,0,0.45,0,DAILY_BUDGET,BROAD,0,0,0.45,0.0,,0.0,1,0,0,0,1,Stretched Canvas MANUAL ALL
2025-12-31,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,canvas 50x60,0,ENABLED,canvas 50x60,0.0,0,30.0,0,0,0.54,0,Stretched Canvas MANUAL 50x60,319100711682791,33.33333333333333,0.0,,0,49215886513051,EUR,0.0,0,0,48654874699891,0.0,0.0,383034268243907,0,0.71,canvas 50x60,0,0,0.54,0,DAILY_BUDGET,PHRASE,0,0,0.54,0.0,,0.0,3,0,0,0,1,Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,canvas grande,0,ENABLED,canvas grande,0.0,0,30.0,0,0,0.55,0,Stretched Canvas MANUAL LARGE,319100711682791,100.0,0.0,,0,49215886513051,EUR,0.0,0,0,227065584802547,0.0,0.0,397613919348956,0,0.51,canvas grande,0,0,0.55,0,DAILY_BUDGET,PHRASE,0,0,0.55,0.0,,0.0,1,0,0,0,1,Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,carta per acquerello,0,ENABLED,"asin=""B0D1RB6CS5""",0.0,0,20.0,0,0,0.34,0,Water Product Target,205703272465105,25.0,0.0,,0,51115655977058,EUR,0.0,0,0,69923234163561,0.0,0.0,271092907946393,0,0.26,"asin=""B0D1RB6CS5""",0,0,0.34,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.34,0.0,,0.0,4,0,0,0,1,Books PRODUCT TARGET (D)
2025-12-31,0.0,0.0,0,EXACT,0.0,0,0.0,0.0,0.0,cartone telato 40x60,0,ENABLED,cartone telato 40x60,0.0,0,25.0,0,0,0.61,0,Canvas Panel MANUAL 40x60,452761332739331,11.11111111111111,0.0,,0,82897394850015,EUR,0.0,0,0,138733424832178,0.0,0.0,501582970908634,0,0.61,cartone telato 40x60,0,0,0.61,0,DAILY_BUDGET,EXACT,0,0,0.61,0.0,,0.0,9,0,0,0,1,Canvas Panel MANUAL Detail
2025-12-31,32.75,81.875,1,BROAD,32.75,0,32.75,0.0,32.75,cartoni telati per dipingere,1,ENABLED,cartone telato,0.0,1,25.0,1,1,0.2,1,Canvas Panel MANUAL ALL,382988945579994,66.66666666666666,50.0,1.2213740458015268,1,82897394850015,EUR,81.875,1,1,233265143239986,32.75,32.75,338823475575236,0,0.38,cartone telato,1,0,0.4,1,DAILY_BUDGET,BROAD,1,1,0.4,32.75,1.2213740458015268,32.75,3,1,1,1,2,Canvas Panel MANUAL ALL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,cerchi di legno 30 cm diametro,0,ENABLED,legno 30 cm,0.0,0,100.0,0,0,0.67,0,Slices MANUAL 31,27315681152223,12.5,0.0,,0,22396319718596,EUR,0.0,0,0,255234909352432,0.0,0.0,396007749182044,0,0.31,legno 30 cm,0,0,0.67,0,DAILY_BUDGET,BROAD,0,0,0.67,0.0,,0.0,8,0,0,0,1,Slices MANUAL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,colori a tempera professionali,0,ENABLED,colori professionali,0.0,0,25.0,0,0,0.34,0,Paint MANUAL ALL,447250879119603,33.33333333333333,0.0,,0,279725684982601,EUR,0.0,0,0,257763290146583,0.0,0.0,560840479586284,0,0.21,colori professionali,0,0,0.34,0,DAILY_BUDGET,BROAD,0,0,0.34,0.0,,0.0,3,0,0,0,1,Paint MANUAL ALL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,colori acquerello winsor newton tubetti,0,ENABLED,tubetti colori acquerello,0.0,0,10.0,0,0,0.38,0,Paint MANUAL WATER,534516355453981,100.0,0.0,,0,279725684982601,EUR,0.0,0,0,204611472456322,0.0,0.0,372235335652539,0,0.31,tubetti colori acquerello,0,0,0.38,0,DAILY_BUDGET,BROAD,0,0,0.38,0.0,,0.0,1,0,0,0,1,Paint MANUAL WATER
2025-12-31,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,confezione di acquerelli da 12,0,ENABLED,acquerelli,0.0,0,10.0,0,0,0.21,0,Paint MANUAL WATER,534516355453981,100.0,0.0,,0,279725684982601,EUR,0.0,0,0,6435597958058,0.0,0.0,372235335652539,0,0.26,acquerelli,0,0,0.21,0,DAILY_BUDGET,PHRASE,0,0,0.21,0.0,,0.0,1,0,0,0,1,Paint MANUAL WATER
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,cutter patchwork,0,ENABLED,"asin=""B0012FHV8G""",0.0,0,10.0,0,0,0.65,0,Rotary Cutter Product Target,13026469062635,100.0,0.0,,0,182821919138925,EUR,0.0,0,0,40683857545195,0.0,0.0,18738954026722,0,0.23,"asin=""B0012FHV8G""",0,0,0.65,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.65,0.0,,0.0,1,0,0,0,1,Rotary Cutter Product Target
2025-12-31,0.0,0.0,0,EXACT,0.0,0,0.0,0.0,0.0,cutter per tessuti,0,ENABLED,cutter tessuti,0.0,0,10.0,0,0,0.38,0,Rotary Cutter - Manual - Exact - JA,560667346267261,2.857142857142857,0.0,,0,182821919138925,EUR,0.0,0,0,136638857752941,0.0,0.0,483750563085163,0,0.21,cutter tessuti,0,0,0.38,0,DAILY_BUDGET,EXACT,0,0,0.38,0.0,,0.0,35,0,0,0,1,Rotary Cutter - Manual - Exact - JA (keep running till regular MANUAL gets more clicks)
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,cutting board mat,0,ENABLED,cutting mat,0.0,0,75.0,0,0,0.15,0,Cutting Mat MANUAL ALL,199774680368818,25.0,0.0,,0,85977174074563,EUR,0.0,0,0,89958930232769,0.0,0.0,174430976685103,0,0.33,cutting mat,0,0,0.15,0,DAILY_BUDGET,BROAD,0,0,0.15,0.0,,0.0,4,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,cutting mat,0,ENABLED,"category=""4290241031""",0.0,0,15.0,0,0,0.42,0,Cutting Mat CAT ALL,266820316933187,5.88235294117647,0.0,,0,85977174074563,EUR,0.0,0,0,85093910200041,0.0,0.0,29718609768123,0,0.26,"category=""Tappetini per taglio""",0,0,0.42,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.42,0.0,,0.0,17,0,0,0,1,SP Cutting Mat CAT ALL (UD)
2025-12-31,0.0,57.51851851851851,1,TARGETING_EXPRESSION_PREDEFINED,0.0,1,15.53,15.53,0.0,cutting mat,0,ENABLED,close-match,15.53,0,30.0,1,0,0.27,1,Cutting Mat A0,526952763171810,33.33333333333333,100.0,1.738570508692853,1,85977174074563,EUR,57.51851851851851,0,1,113175164518086,0.0,15.53,531400342242307,0,0.33,close-match,0,1,0.27,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,1,0,0.27,15.53,1.738570508692853,15.53,3,0,1,1,1,SP Cutting Mat AUTO DETAIL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,cutting mat,0,ENABLED,tappetini taglio piccolo,0.0,0,75.0,0,0,0.26,0,Cutting Mat Small,199774680368818,25.0,0.0,,0,85977174074563,EUR,0.0,0,0,179455051500168,0.0,0.0,309849309309133,0,0.26,tappetini taglio piccolo,0,0,0.26,0,DAILY_BUDGET,BROAD,0,0,0.26,0.0,,0.0,4,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,cutting mat a2 black,0,ENABLED,cutting mat a2,0.0,0,75.0,0,0,0.49,0,Cutting Mat A2,199774680368818,33.33333333333333,0.0,,0,85977174074563,EUR,0.0,0,0,227177048084430,0.0,0.0,255039515216836,0,0.46,cutting mat a2,0,0,0.49,0,DAILY_BUDGET,BROAD,0,0,0.49,0.0,,0.0,3,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,cutting mat a3,0,ENABLED,cutting mat a3,0.0,0,75.0,0,0,0.38,0,Cutting Mat A3,199774680368818,2.857142857142857,0.0,,0,85977174074563,EUR,0.0,0,0,192306581854154,0.0,0.0,231251676653794,0,0.38,cutting mat a3,0,0,0.38,0,DAILY_BUDGET,BROAD,0,0,0.38,0.0,,0.0,35,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,cutting mat a3,0,ENABLED,cutting mat a3,0.0,0,75.0,0,0,0.38,0,Cutting Mat A3,199774680368818,4.761904761904762,0.0,,0,85977174074563,EUR,0.0,0,0,60455348740567,0.0,0.0,231251676653794,0,0.38,cutting mat a3,0,0,0.38,0,DAILY_BUDGET,PHRASE,0,0,0.38,0.0,,0.0,21,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,EXACT,0.0,0,0.0,0.0,0.0,cutting mat a3,0,ENABLED,cutting mat a3,0.0,0,75.0,0,0,0.38,0,Cutting Mat A3,199774680368818,5.263157894736842,0.0,,0,85977174074563,EUR,0.0,0,0,155980006367697,0.0,0.0,231251676653794,0,0.38,cutting mat a3,0,0,0.38,0,DAILY_BUDGET,EXACT,0,0,0.38,0.0,,0.0,19,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,40.868421052631575,0,BROAD,15.53,0,15.53,0.0,15.53,cutting mat a3,0,ENABLED,tappeto antitaglio a3,0.0,1,75.0,1,1,0.38,1,Cutting Mat A3,199774680368818,7.142857142857142,100.0,2.4468770122343853,1,85977174074563,EUR,40.868421052631575,1,1,266682283783383,15.53,0.0,231251676653794,0,0.38,tappeto antitaglio a3,1,0,0.38,0,DAILY_BUDGET,BROAD,0,1,0.38,15.53,2.4468770122343853,15.53,14,1,1,1,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,cutting mat mousepad,0,ENABLED,cutting mat,0.0,0,75.0,0,0,0.41,0,Cutting Mat MANUAL ALL,199774680368818,7.6923076923076925,0.0,,0,85977174074563,EUR,0.0,0,0,89958930232769,0.0,0.0,174430976685103,0,0.33,cutting mat,0,0,0.41,0,DAILY_BUDGET,BROAD,0,0,0.41,0.0,,0.0,13,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,cutting pad,0,ENABLED,close-match,0.0,0,20.0,0,0,0.45,0,Cutting Mat AUTO A4,52963754880959,33.33333333333333,0.0,,0,85977174074563,EUR,0.0,0,0,63228021050788,0.0,0.0,55817456653168,0,0.26,close-match,0,0,0.45,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.45,0.0,,0.0,3,0,0,0,1,SP Cutting Mat AUTO ALL
2025-12-31,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,dischi legno 15 cm,0,ENABLED,legno 15 cm,0.0,0,100.0,0,0,0.4,0,Slices MANUAL 16,27315681152223,33.33333333333333,0.0,,0,22396319718596,EUR,0.0,0,0,263786926431262,0.0,0.0,337406372017190,0,0.43,legno 15 cm,0,0,0.4,0,DAILY_BUDGET,PHRASE,0,0,0.4,0.0,,0.0,3,0,0,0,1,Slices MANUAL
