date,attributedSalesSameSku1d,roasClicks14d,unitsSoldClicks1d,matchType,attributedSalesSameSku14d,unitsSoldOtherSku14d,sales7d,salesOtherSku14d,attributedSalesSameSku30d,searchTerm,unitsSoldSameSku1d,campaignStatus,keyword,salesOtherSku7d,purchasesSameSku7d,campaignBudgetAmount,purchases7d,unitsSoldSameSku30d,costPerClick,unitsSoldClicks14d,adGroupName,campaignId,clickThroughRate,purchaseClickRate14d,acosClicks14d,unitsSoldClicks30d,portfolioId,campaignBudgetCurrencyCode,roasClicks7d,unitsSoldSameSku14d,unitsSoldClicks7d,keywordId,attributedSalesSameSku7d,sales1d,adGroupId,addToList,keywordBid,targeting,purchasesSameSku14d,unitsSoldOtherSku7d,spend,purchasesSameSku1d,campaignBudgetType,keywordType,purchases1d,unitsSoldSameSku7d,cost,sales14d,acosClicks7d,sales30d,impressions,purchasesSameSku30d,purchases14d,purchases30d,clicks,campaignName
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,tappetino taglio a1,0,ENABLED,close-match,0.0,0,20.0,0,0,0.23,0,Cutting Mat AUTO ALL,52963754880959,33.33333333333333,0.0,,0,85977174074563,EUR,0.0,0,0,101879456931334,0.0,0.0,20534031029314,0,0.23,close-match,0,0,0.23,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.23,0.0,,0.0,3,0,0,0,1,SP Cutting Mat AUTO ALL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tappetino taglio a2,0,ENABLED,tappetino da taglio a2,0.0,0,75.0,0,0,0.8,0,Cutting Mat A2,199774680368818,1.4705882352941175,0.0,,0,85977174074563,EUR,0.0,0,0,121450921551585,0.0,0.0,255039515216836,0,0.46,tappetino da taglio a2,0,0,0.8,0,DAILY_BUDGET,BROAD,0,0,0.8,0.0,,0.0,68,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tappetino taglio a2 autorigenerante trasparente dahle,0,ENABLED,tappetino da taglio autorigenerante a2,0.0,0,75.0,0,0,0.75,0,Cutting Mat A2,199774680368818,11.11111111111111,0.0,,0,85977174074563,EUR,0.0,0,0,191581004819313,0.0,0.0,255039515216836,0,0.46,tappetino da taglio autorigenerante a2,0,0,0.75,0,DAILY_BUDGET,BROAD,0,0,0.75,0.0,,0.0,9,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tappetino taglio a3,0,ENABLED,tappetino per taglio a3,0.0,0,75.0,0,0,0.38,0,Cutting Mat A3,199774680368818,0.7692307692307693,0.0,,0,85977174074563,EUR,0.0,0,0,271320026979280,0.0,0.0,231251676653794,0,0.38,tappetino per taglio a3,0,0,0.38,0,DAILY_BUDGET,BROAD,0,0,0.38,0.0,,0.0,130,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,tappetino taglio a3,0,ENABLED,tappetini per taglio a3,0.0,0,75.0,0,0,0.38,0,Cutting Mat A3,199774680368818,2.0408163265306123,0.0,,0,85977174074563,EUR,0.0,0,0,1058169633861,0.0,0.0,231251676653794,0,0.38,tappetini per taglio a3,0,0,0.38,0,DAILY_BUDGET,PHRASE,0,0,0.38,0.0,,0.0,49,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,tappetino taglio autorigenerante,0,ENABLED,"category=""4290241031""",0.0,0,15.0,0,0,0.59,0,Cutting Mat CAT ALL,266820316933187,50.0,0.0,,0,85977174074563,EUR,0.0,0,0,85093910200041,0.0,0.0,29718609768123,0,0.26,"category=""Tappetini per taglio""",0,0,0.59,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.59,0.0,,0.0,2,0,0,0,1,SP Cutting Mat CAT ALL (UD)
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,tappeto da taglio,0,ENABLED,"category=""4290241031""",0.0,0,15.0,0,0,0.53,0,Cutting Mat CAT ALL,266820316933187,2.7027027027027026,0.0,,0,85977174074563,EUR,0.0,0,0,85093910200041,0.0,0.0,29718609768123,0,0.26,"category=""Tappetini per taglio""",0,0,0.53,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.53,0.0,,0.0,37,0,0,0,1,SP Cutting Mat CAT ALL (UD)
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tappeto da taglio a0,0,ENABLED,tappeto per taglio a0,0.0,0,75.0,0,0,0.88,0,Cutting Mat A0,199774680368818,1.8181818181818181,0.0,,0,85977174074563,EUR,0.0,0,0,222311613857225,0.0,0.0,377123227,0,0.88,tappeto per taglio a0,0,0,0.88,0,DAILY_BUDGET,BROAD,0,0,0.88,0.0,,0.0,55,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tappeto da taglio a2,0,ENABLED,tappeto da taglio a2,0.0,0,75.0,0,0,0.33,0,Cutting Mat A2,199774680368818,2.7027027027027026,0.0,,0,85977174074563,EUR,0.0,0,0,181659919727038,0.0,0.0,255039515216836,0,0.46,tappeto da taglio a2,0,0,0.33,0,DAILY_BUDGET,BROAD,0,0,0.33,0.0,,0.0,37,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,tappeto da taglio a3,0,ENABLED,"category=""4290241031""",0.0,0,15.0,0,0,0.42,0,Cutting Mat CAT ALL,266820316933187,66.66666666666666,0.0,,0,85977174074563,EUR,0.0,0,0,85093910200041,0.0,0.0,29718609768123,0,0.26,"category=""Tappetini per taglio""",0,0,0.85,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.85,0.0,,0.0,3,0,0,0,2,SP Cutting Mat CAT ALL (UD)
2025-12-31,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,tappeto modellismo,0,ENABLED,tappeto modellismo,0.0,0,75.0,0,0,0.42,0,Cutting Mat MANUAL ALL,199774680368818,2.380952380952381,0.0,,0,85977174074563,EUR,0.0,0,0,116834512098321,0.0,0.0,174430976685103,0,0.38,tappeto modellismo,0,0,0.42,0,DAILY_BUDGET,PHRASE,0,0,0.42,0.0,,0.0,42,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,tappeto per banco da lavoro,0,ENABLED,"category=""4290241031""",0.0,0,15.0,0,0,0.38,0,Cutting Mat CAT ALL,266820316933187,5.0,0.0,,0,85977174074563,EUR,0.0,0,0,85093910200041,0.0,0.0,29718609768123,0,0.26,"category=""Tappetini per taglio""",0,0,0.38,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.38,0.0,,0.0,20,0,0,0,1,SP Cutting Mat CAT ALL (UD)
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,tappeto per incisore laser,0,ENABLED,loose-match,0.0,0,20.0,0,0,0.29,0,Cutting Mat AUTO A4,52963754880959,100.0,0.0,,0,85977174074563,EUR,0.0,0,0,99984969358426,0.0,0.0,55817456653168,0,0.23,loose-match,0,0,0.29,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.29,0.0,,0.0,1,0,0,0,1,SP Cutting Mat AUTO ALL
2025-12-31,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,tappeto taglio a1,0,ENABLED,tappeto taglio a1,0.0,0,75.0,0,0,0.15,0,Cutting Mat A1,199774680368818,7.6923076923076925,0.0,,0,85977174074563,EUR,0.0,0,0,80045517322266,0.0,0.0,110453447794434,0,0.48,tappeto taglio a1,0,0,0.15,0,DAILY_BUDGET,PHRASE,0,0,0.15,0.0,,0.0,13,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tappeto taglio a1,0,ENABLED,tappeto per taglio,0.0,0,75.0,0,0,0.32,0,Cutting Mat MANUAL ALL,199774680368818,12.5,0.0,,0,85977174074563,EUR,0.0,0,0,198897228563458,0.0,0.0,174430976685103,0,0.31,tappeto per taglio,0,0,0.32,0,DAILY_BUDGET,BROAD,0,0,0.32,0.0,,0.0,8,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,EXACT,0.0,0,0.0,0.0,0.0,tappeto taglio a3,0,ENABLED,tappeto per taglio a3,0.0,0,75.0,0,0,0.38,0,Cutting Mat A3,199774680368818,10.0,0.0,,0,85977174074563,EUR,0.0,0,0,5315065874114,0.0,0.0,231251676653794,0,0.38,tappeto per taglio a3,0,0,0.38,0,DAILY_BUDGET,EXACT,0,0,0.38,0.0,,0.0,10,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tavola per tagliare a2,0,ENABLED,tavola per tagliare a2,0.0,0,75.0,0,0,0.55,0,Cutting Mat A2,199774680368818,25.0,0.0,,0,85977174074563,EUR,0.0,0,0,54905936999066,0.0,0.0,255039515216836,0,0.46,tavola per tagliare a2,0,0,0.55,0,DAILY_BUDGET,BROAD,0,0,0.55,0.0,,0.0,4,0,0,0,1,SP Cutting Mat MANUAL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,tela,0,ENABLED,close-match,0.0,0,30.0,0,0,0.4,0,Stretched Canvas AUTO ALL,322603208588387,2.2222222222222223,0.0,,0,49215886513051,EUR,0.0,0,0,9853124101240,0.0,0.0,469269469532754,0,0.41,close-match,0,0,0.4,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.4,0.0,,0.0,45,0,0,0,1,Stretched Canvas AUTO ALL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,tela 100x150,0,ENABLED,"category=""4354979031""",0.0,0,20.0,0,0,0.49,0,Premium Stretched Canvas CAT 90x120,365630296319203,14.285714285714285,0.0,,0,175781754206355,EUR,0.0,0,0,881891303369,0.0,0.0,313854580898576,0,0.38,"category=""Tele intelaiate per artisti""",0,0,0.49,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.49,0.0,,0.0,7,0,0,0,1,Premium Stretched Canvas CAT Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,tela 100x70,0,ENABLED,loose-match,0.0,0,20.0,0,0,0.36,0,Premium Stretched Canvas AUTO 90x120,332278070030441,100.0,0.0,,0,175781754206355,EUR,0.0,0,0,224071466853109,0.0,0.0,546120065845388,0,0.48,loose-match,0,0,0.36,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.36,0.0,,0.0,1,0,0,0,1,Premium Stretched Canvas AUTO DETAIL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tela 40 x 80,0,ENABLED,tela 80x40,0.0,0,30.0,0,0,0.36,0,Stretched Canvas MANUAL 40x80,319100711682791,50.0,0.0,,0,49215886513051,EUR,0.0,0,0,30668684835246,0.0,0.0,536812482986830,0,0.66,tela 80x40,0,0,0.36,0,DAILY_BUDGET,BROAD,0,0,0.36,0.0,,0.0,2,0,0,0,1,Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tela 50x70,0,ENABLED,tela 70x50,0.0,0,30.0,0,0,0.66,0,Stretched Canvas MANUAL 50x70,319100711682791,14.285714285714285,0.0,,0,49215886513051,EUR,0.0,0,0,146668494165279,0.0,0.0,470216147782855,0,0.76,tela 70x50,0,0,0.66,0,DAILY_BUDGET,BROAD,0,0,0.66,0.0,,0.0,7,0,0,0,1,Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,tela 70x30,0,ENABLED,loose-match,0.0,0,45.0,0,0,0.26,0,Stretched Canvas AUTO 30x60,365066329383211,100.0,0.0,,0,49215886513051,EUR,0.0,0,0,28948507839783,0.0,0.0,474192388090082,0,0.43,loose-match,0,0,0.26,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.26,0.0,,0.0,1,0,0,0,1,Stretched Canvas AUTO Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,tela 80x80,0,ENABLED,close-match,0.0,0,30.0,0,0,0.47,0,Stretched Canvas AUTO ALL,322603208588387,100.0,0.0,,0,49215886513051,EUR,0.0,0,0,9853124101240,0.0,0.0,469269469532754,0,0.41,close-match,0,0,0.47,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.47,0.0,,0.0,1,0,0,0,1,Stretched Canvas AUTO ALL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tela da pittura grande,0,ENABLED,tela pittura grande,0.0,0,30.0,0,0,0.75,0,Stretched Canvas MANUAL LARGE,319100711682791,20.0,0.0,,0,49215886513051,EUR,0.0,0,0,231571493467400,0.0,0.0,397613919348956,0,0.51,tela pittura grande,0,0,0.75,0,DAILY_BUDGET,BROAD,0,0,0.75,0.0,,0.0,5,0,0,0,1,Stretched Canvas MANUAL Detail
2025-12-31,0.0,,0,PHRASE,0.0,0,0.0,0.0,0.0,tela da pittura grande,0,ENABLED,tela da pittura grande,0.0,0,30.0,0,0,0.0,0,Stretched Canvas MANUAL LARGE,319100711682791,33.33333333333333,0.0,,0,49215886513051,EUR,,0,0,157681003184579,0.0,0.0,397613919348956,0,0.51,tela da pittura grande,0,0,0.0,0,DAILY_BUDGET,PHRASE,0,0,0.0,0.0,,0.0,3,0,0,0,1,Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,tela per dipingere,0,ENABLED,close-match,0.0,0,30.0,0,0,0.45,0,Stretched Canvas AUTO ALL,322603208588387,0.46511627906976744,0.0,,0,49215886513051,EUR,0.0,0,0,9853124101240,0.0,0.0,469269469532754,0,0.41,close-match,0,0,0.45,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.45,0.0,,0.0,215,0,0,0,1,Stretched Canvas AUTO ALL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,tela per dipingere,0,ENABLED,close-match,0.0,0,20.0,0,0,0.56,0,Premium Stretched Canvas AUTO 60x90,332278070030441,1.3513513513513513,0.0,,0,175781754206355,EUR,0.0,0,0,82486060644966,0.0,0.0,399409631524554,0,0.56,close-match,0,0,0.56,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.56,0.0,,0.0,74,0,0,0,1,Premium Stretched Canvas AUTO DETAIL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,tela per dipingere 100x100,0,ENABLED,close-match,0.0,0,30.0,0,0,0.43,0,Stretched Canvas AUTO ALL,322603208588387,11.11111111111111,0.0,,0,49215886513051,EUR,0.0,0,0,9853124101240,0.0,0.0,469269469532754,0,0.41,close-match,0,0,0.43,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.43,0.0,,0.0,9,0,0,0,1,Stretched Canvas AUTO ALL
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION,0.0,0,0.0,0.0,0.0,tela per dipingere 200x200,0,ENABLED,"asin=""B0CLD7H8MY""",0.0,0,10.0,0,0,0.32,0,280 Stretched Canvas Defensive to 280 Stretched Canvas,555333104869671,25.0,0.0,,0,109174935273123,EUR,0.0,0,0,71229601633695,0.0,0.0,461918730944186,0,0.38,"asin=""B0CLD7H8MY""",0,0,0.32,0,DAILY_BUDGET,TARGETING_EXPRESSION,0,0,0.32,0.0,,0.0,4,0,0,0,1,SP-PT 280 Stretched Canvas Defensive to 280 Stretched Canvas
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,tela per dipingere 30x70,0,ENABLED,loose-match,0.0,0,45.0,0,0,0.51,0,Stretched Canvas AUTO 30x60,365066329383211,100.0,0.0,,0,49215886513051,EUR,0.0,0,0,28948507839783,0.0,0.0,474192388090082,0,0.43,loose-match,0,0,0.51,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.51,0.0,,0.0,1,0,0,0,1,Stretched Canvas AUTO Detail
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tela per dipingere 50x50,0,ENABLED,tela per dipingere 50x50,0.0,0,20.0,0,0,0.43,0,Premium Stretched Canvas MANUAL 50x50,373732049684739,12.5,0.0,,0,175781754206355,EUR,0.0,0,0,100573674236843,0.0,0.0,313653800433521,0,0.56,tela per dipingere 50x50,0,0,0.43,0,DAILY_BUDGET,BROAD,0,0,0.43,0.0,,0.0,8,0,0,0,1,Premium Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tela per dipingere 60x80,0,ENABLED,tela per dipingere 60x80,0.0,0,30.0,0,0,0.42,0,Stretched Canvas MANUAL 60x80,319100711682791,5.88235294117647,0.0,,0,49215886513051,EUR,0.0,0,0,123968304527125,0.0,0.0,416398299339050,0,0.71,tela per dipingere 60x80,0,0,0.42,0,DAILY_BUDGET,BROAD,0,0,0.42,0.0,,0.0,17,0,0,0,1,Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,EXACT,0.0,0,0.0,0.0,0.0,tela per dipingere grande,0,ENABLED,tela per dipingere grande,0.0,0,30.0,0,0,0.62,0,Stretched Canvas MANUAL LARGE,319100711682791,25.0,0.0,,0,49215886513051,EUR,0.0,0,0,243489172817835,0.0,0.0,397613919348956,0,0.43,tela per dipingere grande,0,0,0.62,0,DAILY_BUDGET,EXACT,0,0,0.62,0.0,,0.0,4,0,0,0,1,Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,tela+canvas+in+offerta 100x120,0,ENABLED,loose-match,0.0,0,30.0,0,0,0.3,0,Canvas Panel AUTO 40x50,300932623305694,16.666666666666664,0.0,,0,82897394850015,EUR,0.0,0,0,55669035858422,0.0,0.0,421556561499407,0,0.38,loose-match,0,0,0.3,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.3,0.0,,0.0,6,0,0,0,1,Canvas Panel AUTO Detail
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,telaio per quadri,0,ENABLED,tela,0.0,0,20.0,0,0,0.24,0,Premium Stretched Canvas MANUAL ALL,524832290773795,20.0,0.0,,0,175781754206355,EUR,0.0,0,0,6900153040264,0.0,0.0,478040466195099,0,0.26,tela,0,0,0.24,0,DAILY_BUDGET,BROAD,0,0,0.24,0.0,,0.0,5,0,0,0,1,Premium Stretched Canvas MANUAL ALL
2025-12-31,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,tele 20x20,0,ENABLED,tele 20x20,0.0,0,25.0,0,0,0.3,0,Canvas Panel MANUAL 20x20,452761332739331,33.33333333333333,0.0,,0,82897394850015,EUR,0.0,0,0,31190685472636,0.0,0.0,523340899250399,0,0.31,tele 20x20,0,0,0.3,0,DAILY_BUDGET,PHRASE,0,0,0.3,0.0,,0.0,3,0,0,0,1,Canvas Panel MANUAL Detail
2025-12-31,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,tele 30x40 per dipingere,0,ENABLED,tele 30x40,0.0,0,30.0,0,0,0.44,0,Stretched Canvas MANUAL 30x40,319100711682791,14.285714285714285,0.0,,0,49215886513051,EUR,0.0,0,0,85880767428617,0.0,0.0,435835238938909,0,0.46,tele 30x40,0,0,0.44,0,DAILY_BUDGET,PHRASE,0,0,0.44,0.0,,0.0,7,0,0,0,1,Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tele dipingere,0,ENABLED,set tele per dipingere grandi dimensioni,0.0,0,30.0,0,0,0.51,0,Stretched Canvas MANUAL LARGE,319100711682791,3.6363636363636362,0.0,,0,49215886513051,EUR,0.0,0,0,95126303739426,0.0,0.0,397613919348956,0,0.51,set tele per dipingere grandi dimensioni,0,0,1.02,0,DAILY_BUDGET,BROAD,0,0,1.02,0.0,,0.0,55,0,0,0,2,Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tele dipingere,0,ENABLED,canvas per dipingere rettangolare,0.0,0,20.0,0,0,0.53,0,Premium Stretched Canvas MANUAL PORTRAIT,373732049684739,2.272727272727273,0.0,,0,175781754206355,EUR,0.0,0,0,78849840308395,0.0,0.0,416769213988671,0,0.53,canvas per dipingere rettangolare,0,0,0.53,0,DAILY_BUDGET,BROAD,0,0,0.53,0.0,,0.0,44,0,0,0,1,Premium Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tele dipingere 30x40,0,ENABLED,tele da dipingere 30x40,0.0,0,30.0,0,0,0.52,0,Stretched Canvas MANUAL 30x40,319100711682791,50.0,0.0,,0,49215886513051,EUR,0.0,0,0,90167782610856,0.0,0.0,435835238938909,0,0.46,tele da dipingere 30x40,0,0,0.52,0,DAILY_BUDGET,BROAD,0,0,0.52,0.0,,0.0,2,0,0,0,1,Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,tele grandi per dipingere,0,ENABLED,close-match,0.0,0,30.0,0,0,0.41,0,Stretched Canvas AUTO ALL,322603208588387,100.0,0.0,,0,49215886513051,EUR,0.0,0,0,9853124101240,0.0,0.0,469269469532754,0,0.41,close-match,0,0,0.41,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,0.41,0.0,,0.0,1,0,0,0,1,Stretched Canvas AUTO ALL
2025-12-31,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,tele grandi per dipingere,0,ENABLED,tele grandi per dipingere,0.0,0,30.0,0,0,0.51,0,Stretched Canvas MANUAL LARGE,319100711682791,8.333333333333332,0.0,,0,49215886513051,EUR,0.0,0,0,9773837681002,0.0,0.0,397613919348956,0,0.51,tele grandi per dipingere,0,0,0.51,0,DAILY_BUDGET,PHRASE,0,0,0.51,0.0,,0.0,12,0,0,0,1,Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tele pee dipingere,0,ENABLED,tele dipingere,0.0,0,25.0,0,0,0.45,0,Stretched Canvas MANUAL ALL,495156814330433,12.5,0.0,,0,49215886513051,EUR,0.0,0,0,61862614898962,0.0,0.0,414901814325353,0,0.38,tele dipingere,0,0,0.45,0,DAILY_BUDGET,BROAD,0,0,0.45,0.0,,0.0,8,0,0,0,1,Stretched Canvas MANUAL ALL
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tele per dipingere 100x80,0,ENABLED,tele dipingere 100x80,0.0,0,30.0,0,0,0.38,0,Stretched Canvas MANUAL 80x100,319100711682791,12.5,0.0,,0,49215886513051,EUR,0.0,0,0,68100165233776,0.0,0.0,444453742535121,0,0.76,tele dipingere 100x80,0,0,0.38,0,DAILY_BUDGET,BROAD,0,0,0.38,0.0,,0.0,8,0,0,0,1,Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tele per dipingere grandi,0,ENABLED,tele da dipingere grandi,0.0,0,30.0,0,0,0.51,0,Stretched Canvas MANUAL LARGE,319100711682791,1.0638297872340425,0.0,,0,49215886513051,EUR,0.0,0,0,124074297542228,0.0,0.0,397613919348956,0,0.51,tele da dipingere grandi,0,0,0.51,0,DAILY_BUDGET,BROAD,0,0,0.51,0.0,,0.0,94,0,0,0,1,Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,tele per dipingere grandi,0,ENABLED,tele da dipingere grandi,0.0,0,30.0,0,0,0.76,0,Stretched Canvas MANUAL LARGE,319100711682791,7.6923076923076925,0.0,,0,49215886513051,EUR,0.0,0,0,271006966355100,0.0,0.0,397613919348956,0,0.51,tele da dipingere grandi,0,0,0.76,0,DAILY_BUDGET,PHRASE,0,0,0.76,0.0,,0.0,13,0,0,0,1,Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,tele per dipingere grandi,0,ENABLED,tele dipingere grandi,0.0,0,20.0,0,0,0.88,0,Premium Stretched Canvas MANUAL LARGE,373732049684739,33.33333333333333,0.0,,0,175781754206355,EUR,0.0,0,0,266778946429350,0.0,0.0,537397916803243,0,0.51,tele dipingere grandi,0,0,0.88,0,DAILY_BUDGET,PHRASE,0,0,0.88,0.0,,0.0,3,0,0,0,1,Premium Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,EXACT,0.0,0,0.0,0.0,0.0,tele per dipingere grandi,0,ENABLED,tele da dipingere grandi,0.0,0,20.0,0,0,0.51,0,Premium Stretched Canvas MANUAL LARGE,373732049684739,2.564102564102564,0.0,,0,175781754206355,EUR,0.0,0,0,31599074208390,0.0,0.0,537397916803243,0,0.51,tele da dipingere grandi,0,0,0.51,0,DAILY_BUDGET,EXACT,0,0,0.51,0.0,,0.0,39,0,0,0,1,Premium Stretched Canvas MANUAL Detail
2025-12-31,0.0,0.0,0,BROAD,0.0,0,0.0,0.0,0.0,tele per dipingere grandi 100 x 150,0,ENABLED,tele x dipingere grandi,0.0,0,20.0,0,0,0.51,0,Premium Stretched Canvas MANUAL LARGE,373732049684739,16.666666666666664,0.0,,0,175781754206355,EUR,0.0,0,0,83086600383774,0.0,0.0,537397916803243,0,0.51,tele x dipingere grandi,0,0,0.51,0,DAILY_BUDGET,BROAD,0,0,0.51,0.0,,0.0,6,0,0,0,1,Premium Stretched Canvas MANUAL Detail
2025-12-31,0.0,23.3265306122449,0,BROAD,11.43,0,11.43,0.0,11.43,tele piccole per dipingere 15x20,0,ENABLED,tele dipingere 15x20,0.0,1,25.0,1,1,0.49,1,Canvas Panel MANUAL 15x20,452761332739331,100.0,100.0,4.286964129483815,1,82897394850015,EUR,23.3265306122449,1,1,191862694419782,11.43,0.0,402898720958711,0,0.33,tele dipingere 15x20,1,0,0.49,0,DAILY_BUDGET,BROAD,0,1,0.49,11.43,4.286964129483815,11.43,1,1,1,1,1,Canvas Panel MANUAL Detail
